# SPDX-FileCopyrightText: Copyright © 2026 ReallyMe LLC. All rights reserved
# SPDX-License-Identifier: MIT OR Apache-2.0
# source	requirement_id	source_edition	applicability	disposition	eu_profile_status	owner_repository	code_path	code_symbol	test_path	test_symbol	external_evidence	justification
ETSI-TS-119-472-2	EAAP-JSON-LD W3C VC JOSE-11	V1.3.1-2026-07+EU-V1.2.1-2026-03	json_ld_vc:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/verifier/src/response.rs	validate_openid4vp_presentation_for_profile;validate_authorization_response_with_options	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	eu_legal_part_2_profile_accepts_privacy_controlled_api_mediation	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	EAAP-JSON-LD W3C VC JOSE-12	V1.3.1-2026-07+EU-V1.2.1-2026-03	json_ld_vc:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/verifier/src/response.rs	validate_openid4vp_presentation_for_profile;validate_authorization_response_with_options	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	eu_legal_part_2_profile_accepts_privacy_controlled_api_mediation	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	EAAP-SD-JWT VC-01	V1.3.1-2026-07+EU-V1.2.1-2026-03	sd_jwt_vc:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/formats/src/sd_jwt.rs	validate_sd_jwt_presentation;verify_sd_jwt_presentation	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	accepts_complete_sd_jwt_presentation_profile	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	EAAP-SD-JWT VC-02	V1.3.1-2026-07+EU-V1.2.1-2026-03	sd_jwt_vc:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/formats/src/sd_jwt.rs	validate_sd_jwt_presentation;verify_sd_jwt_presentation	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	accepts_complete_sd_jwt_presentation_profile	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	EAAP-SD-JWT VC-03	V1.3.1-2026-07+EU-V1.2.1-2026-03	sd_jwt_vc:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/formats/src/sd_jwt.rs	validate_sd_jwt_presentation;verify_sd_jwt_presentation	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	accepts_complete_sd_jwt_presentation_profile	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	EAAP-SD-JWT VC-04	V1.3.1-2026-07+EU-V1.2.1-2026-03	sd_jwt_vc:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/formats/src/sd_jwt.rs	validate_sd_jwt_presentation;verify_sd_jwt_presentation	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	accepts_complete_sd_jwt_presentation_profile	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	ISO/IEC 18013-GEN-01	V1.3.1-2026-07+EU-V1.2.1-2026-03	iso_mdoc:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/formats/src/mdoc.rs	validate_mdoc_presentation;verify_mdoc_presentation	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	accepts_complete_mdoc_presentation_profile	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	ISO/IEC 18013-GEN-02	V1.3.1-2026-07+EU-V1.2.1-2026-03	iso_mdoc:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/formats/src/mdoc.rs	validate_mdoc_presentation;verify_mdoc_presentation	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	accepts_complete_mdoc_presentation_profile	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	ISO/IEC 18013-GEN-03	V1.3.1-2026-07+EU-V1.2.1-2026-03	iso_mdoc:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/formats/src/mdoc.rs	validate_mdoc_presentation;verify_mdoc_presentation	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	accepts_complete_mdoc_presentation_profile	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	ISO/IEC 18013-REQ-01	V1.3.1-2026-07+EU-V1.2.1-2026-03	iso_mdoc:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/formats/src/mdoc.rs	validate_mdoc_presentation;verify_mdoc_presentation	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	accepts_complete_mdoc_presentation_profile	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	ISO/IEC 18013-REQ-02	V1.3.1-2026-07+EU-V1.2.1-2026-03	iso_mdoc:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/formats/src/mdoc.rs	validate_mdoc_presentation;verify_mdoc_presentation	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	accepts_complete_mdoc_presentation_profile	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	ISO/IEC 18013-REQ-03	V1.3.1-2026-07+EU-V1.2.1-2026-03	iso_mdoc:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/formats/src/mdoc.rs	validate_mdoc_presentation;verify_mdoc_presentation	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	accepts_complete_mdoc_presentation_profile	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	ISO/IEC 18013-REQ-04	V1.3.1-2026-07+EU-V1.2.1-2026-03	iso_mdoc:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/formats/src/mdoc.rs	validate_mdoc_presentation;verify_mdoc_presentation	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	accepts_complete_mdoc_presentation_profile	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	ISO/IEC 18013-REQ-05	V1.3.1-2026-07+EU-V1.2.1-2026-03	iso_mdoc:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/formats/src/mdoc.rs	validate_mdoc_presentation;verify_mdoc_presentation	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	accepts_complete_mdoc_presentation_profile	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	ISO/IEC 18013-REQ-06	V1.3.1-2026-07+EU-V1.2.1-2026-03	iso_mdoc:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/formats/src/mdoc.rs	validate_mdoc_presentation;verify_mdoc_presentation	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	accepts_complete_mdoc_presentation_profile	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	ISO/IEC 18013-REQ-07	V1.3.1-2026-07+EU-V1.2.1-2026-03	iso_mdoc:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/formats/src/mdoc.rs	validate_mdoc_presentation;verify_mdoc_presentation	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	accepts_complete_mdoc_presentation_profile	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	ISO/IEC 18013-REQ-08	V1.3.1-2026-07+EU-V1.2.1-2026-03	iso_mdoc:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/formats/src/mdoc.rs	validate_mdoc_presentation;verify_mdoc_presentation	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	accepts_complete_mdoc_presentation_profile	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	ISO/IEC 18013-REQ-09	V1.3.1-2026-07+EU-V1.2.1-2026-03	iso_mdoc:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/formats/src/mdoc.rs	validate_mdoc_presentation;verify_mdoc_presentation	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	accepts_complete_mdoc_presentation_profile	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	ISO/IEC 18013-REQ-10	V1.3.1-2026-07+EU-V1.2.1-2026-03	iso_mdoc:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/formats/src/mdoc.rs	validate_mdoc_presentation;verify_mdoc_presentation	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	accepts_complete_mdoc_presentation_profile	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	ISO/IEC 18013-REQ-11	V1.3.1-2026-07+EU-V1.2.1-2026-03	iso_mdoc:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/formats/src/mdoc.rs	validate_mdoc_presentation;verify_mdoc_presentation	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	accepts_complete_mdoc_presentation_profile	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	ISO/IEC 18013-RESP-01	V1.3.1-2026-07+EU-V1.2.1-2026-03	iso_mdoc:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/formats/src/mdoc.rs	validate_mdoc_presentation;verify_mdoc_presentation	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	accepts_complete_mdoc_presentation_profile	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	ISO/IEC 18013-SUPPORT-01	V1.3.1-2026-07+EU-V1.2.1-2026-03	iso_mdoc:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/formats/src/mdoc.rs	validate_mdoc_presentation;verify_mdoc_presentation	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	accepts_complete_mdoc_presentation_profile	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	ISO/IEC 18013-SUPPORT-02	V1.3.1-2026-07+EU-V1.2.1-2026-03	iso_mdoc:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/formats/src/mdoc.rs	validate_mdoc_presentation;verify_mdoc_presentation	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	accepts_complete_mdoc_presentation_profile	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	ISO/IEC 18013-SUPPORT-03	V1.3.1-2026-07+EU-V1.2.1-2026-03	iso_mdoc:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/formats/src/mdoc.rs	validate_mdoc_presentation;verify_mdoc_presentation	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	accepts_complete_mdoc_presentation_profile	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	OIDFVP-HAIP-ADD-API-01	V1.3.1-2026-07+EU-V1.2.1-2026-03	openid4vp_haip:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/verifier/src/response.rs	validate_openid4vp_presentation_for_profile;validate_authorization_response_with_options	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	eu_legal_part_2_profile_accepts_privacy_controlled_api_mediation	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	OIDFVP-HAIP-ADD-API-02	V1.3.1-2026-07+EU-V1.2.1-2026-03	openid4vp_haip:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/verifier/src/response.rs	validate_openid4vp_presentation_for_profile;validate_authorization_response_with_options	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	eu_legal_part_2_profile_accepts_privacy_controlled_api_mediation	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	OIDFVP-HAIP-ADD-API-03	V1.3.1-2026-07+EU-V1.2.1-2026-03	openid4vp_haip:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/verifier/src/response.rs	validate_openid4vp_presentation_for_profile;validate_authorization_response_with_options	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	eu_legal_part_2_profile_accepts_privacy_controlled_api_mediation	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	OIDFVP-HAIP-ADD-API-04	V1.3.1-2026-07+EU-V1.2.1-2026-03	openid4vp_haip:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/verifier/src/response.rs	validate_openid4vp_presentation_for_profile;validate_authorization_response_with_options	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	eu_legal_part_2_profile_accepts_privacy_controlled_api_mediation	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	OIDFVP-HAIP-ADD-API-05	V1.3.1-2026-07+EU-V1.2.1-2026-03	openid4vp_haip:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/verifier/src/response.rs	validate_openid4vp_presentation_for_profile;validate_authorization_response_with_options	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	eu_legal_part_2_profile_accepts_privacy_controlled_api_mediation	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	OIDFVP-HAIP-ADD-API-06	V1.3.1-2026-07+EU-V1.2.1-2026-03	openid4vp_haip:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/verifier/src/response.rs	validate_openid4vp_presentation_for_profile;validate_authorization_response_with_options	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	eu_legal_part_2_profile_accepts_privacy_controlled_api_mediation	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	OIDFVP-HAIP-API-01	V1.3.1-2026-07+EU-V1.2.1-2026-03	openid4vp_haip:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/verifier/src/response.rs	validate_openid4vp_presentation_for_profile;validate_authorization_response_with_options	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	eu_legal_part_2_profile_accepts_privacy_controlled_api_mediation	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	OIDFVP-HAIP-API-02	V1.3.1-2026-07+EU-V1.2.1-2026-03	openid4vp_haip:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/verifier/src/response.rs	validate_openid4vp_presentation_for_profile;validate_authorization_response_with_options	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	eu_legal_part_2_profile_accepts_privacy_controlled_api_mediation	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	OIDFVP-HAIP-API-03	V1.3.1-2026-07+EU-V1.2.1-2026-03	openid4vp_haip:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/verifier/src/response.rs	validate_openid4vp_presentation_for_profile;validate_authorization_response_with_options	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	api_mediated_presentation_rejects_unsigned_exchange_protocol	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	OIDFVP-HAIP-COMMON-REQ-01	V1.3.1-2026-07+EU-V1.2.1-2026-03	openid4vp_haip:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/verifier/src/response.rs	validate_openid4vp_presentation_for_profile;validate_authorization_response_with_options	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	eu_legal_part_2_profile_accepts_privacy_controlled_api_mediation	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	OIDFVP-HAIP-COMMON-REQ-RO-01	V1.3.1-2026-07+EU-V1.2.1-2026-03	openid4vp_haip:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/verifier/src/response.rs	validate_openid4vp_presentation_for_profile;validate_authorization_response_with_options	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	eu_legal_part_2_profile_accepts_privacy_controlled_api_mediation	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	OIDFVP-HAIP-COMMON-REQ-RO-02	V1.3.1-2026-07+EU-V1.2.1-2026-03	openid4vp_haip:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/verifier/src/response.rs	validate_openid4vp_presentation_for_profile;validate_authorization_response_with_options	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	eu_legal_part_2_profile_accepts_privacy_controlled_api_mediation	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	OIDFVP-HAIP-COMMON-REQ-RO-03	V1.3.1-2026-07+EU-V1.2.1-2026-03	openid4vp_haip:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/verifier/src/response.rs	validate_openid4vp_presentation_for_profile;validate_authorization_response_with_options	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	eu_legal_part_2_profile_accepts_privacy_controlled_api_mediation	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	OIDFVP-HAIP-COMMON-REQ-RO-04	V1.3.1-2026-07+EU-V1.2.1-2026-03	openid4vp_haip:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/verifier/src/response.rs	validate_openid4vp_presentation_for_profile;validate_authorization_response_with_options	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	eu_legal_part_2_profile_accepts_privacy_controlled_api_mediation	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	OIDFVP-HAIP-COMMON-REQ-RO-05	V1.3.1-2026-07+EU-V1.2.1-2026-03	openid4vp_haip:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/verifier/src/response.rs	validate_openid4vp_presentation_for_profile;validate_authorization_response_with_options	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	eu_legal_part_2_profile_accepts_privacy_controlled_api_mediation	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	OIDFVP-HAIP-COMMON-REQ-RO-06	V1.3.1-2026-07+EU-V1.2.1-2026-03	openid4vp_haip:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/verifier/src/response.rs	validate_openid4vp_presentation_for_profile;validate_authorization_response_with_options	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	eu_legal_part_2_profile_accepts_privacy_controlled_api_mediation	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	OIDFVP-HAIP-COMMON-REQ-RO-07	V1.3.1-2026-07+EU-V1.2.1-2026-03	openid4vp_haip:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/verifier/src/response.rs	validate_openid4vp_presentation_for_profile;validate_authorization_response_with_options	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	eu_legal_part_2_profile_accepts_privacy_controlled_api_mediation	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	OIDFVP-HAIP-COMMON-REQ-RO-08	V1.3.1-2026-07+EU-V1.2.1-2026-03	openid4vp_haip:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/verifier/src/response.rs	validate_openid4vp_presentation_for_profile;validate_authorization_response_with_options	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	eu_legal_part_2_profile_accepts_privacy_controlled_api_mediation	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
ETSI-TS-119-472-2	OIDFVP-HAIP-COMMON-REQ-RO-09	V1.3.1-2026-07+EU-V1.2.1-2026-03	openid4vp_haip:presentation	code_and_composed_evidence	legal_v1_2_1_and_latest_v1_3_1_delta_tracked	ssi+openid4vp	crates/eudi/etsi-eaa-conformance/src/presentation.rs;openid4vp/crates/verifier/src/response.rs	validate_openid4vp_presentation_for_profile;validate_authorization_response_with_options	crates/eudi/etsi-eaa-conformance/tests/conformance_tests/presentation.rs	eu_legal_part_2_profile_accepts_privacy_controlled_api_mediation	openid4vp_wire_state_machine;wallet_ui;registrar;deployed_trust	policy_gate_and_production_protocol_path_are_both_required
